step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
849,0.9417942762374878,0.5,0.0,0.0,-3.3162214756011963,-0.0005572549998760223,-0.04827132076025009,0.0,-0.37574753165245056,0.0,-4.5304624635145174e-11,-3.351131871998092e-11,18.294055938720703,-1.2244209051132202,-19.163232803344727,-0.7849693298339844,-79.99999237060547,0.0,0.0,4.0,4.0,0.0,8.0,-0.005703817121684551,0.0,35.29669952392578,0.15000000596046448,-1.3914314145324624e-09,-1.3674879006941865e-09,1.3950846554366958e-11,3.854815772141862e-12,-1.1579608799605623e-11,220.99041748046875,-1.4807701939623108e-11,0.11339916288852692,-0.26438915729522705,0.032254576683044434,0.3212890028953552,-0.012677028775215149,-0.907171905040741,-0.6702264547348022,0.0,0.0,0.34769052267074585,-13.55268669128418,0.3307318389415741,-0.46816977858543396,-0.3596099317073822,0.8227709531784058,0.009131861850619316,0.04202738404273987,-0.04956521466374397,0.0006102919578552246,0.09056561440229416,-0.019517024978995323,-0.4188934862613678,-0.037715427577495575,-0.4786112606525421,-0.27373430132865906,0.16614818572998047,-26.434959411621094,0.9969177842140198,-0.0784534439444542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,0.9480390548706055,0.5,0.0,0.0,-3.219573497772217,-2.8553253287100233e-05,-0.06965512782335281,0.0,-0.37550243735313416,0.0,-4.547779167141108e-11,-3.351131871998092e-11,18.32561492919922,-1.3935433626174927,-19.163232803344727,-0.7849693298339844,-79.99999237060547,0.0,0.0,4.0,4.0,0.0,8.0,-0.0033534113317728043,0.0,35.2618408203125,0.15000000596046448,-1.3937380138884237e-09,-1.3675093279985617e-09,1.5966856309335142e-11,3.8541661182001086e-12,-9.273051944369559e-12,221.05369567871094,-1.4786338820016454e-11,0.11378253996372223,-0.33455324172973633,0.06927521526813507,0.29622846841812134,0.036058906465768814,-0.9247620105743408,-0.6702264547348022,0.0,0.0,0.34507009387016296,-13.572632789611816,0.3216099143028259,-0.46232959628105164,-0.359915554523468,0.9034026861190796,0.003498679958283901,-0.009194559417665005,-0.021940944716334343,-0.021436220034956932,-0.061839520931243896,0.03696885332465172,0.42816588282585144,0.042736299335956573,-0.4969229996204376,-0.30782875418663025,2.332477569580078,-24.92796516418457,0.9723690152168274,-0.23344919085502625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,0.9642816185951233,0.5,0.0,0.0,-3.252830982208252,-0.00017677007417660207,-0.15884654223918915,0.0,-0.3755303919315338,0.0,-4.425551591857868e-11,-3.351131871998092e-11,18.706897735595703,-1.2225401401519775,-19.163232803344727,-0.7849693298339844,-79.99999237060547,0.0,0.0,4.0,4.0,0.0,8.0,-0.004164583515375853,0.0,35.18500518798828,0.15000000596046448,-1.3916376939704378e-09,-1.367590263257057e-09,1.3714950182486252e-11,3.853526872599211e-12,-1.1373329361630269e-11,221.63009643554688,-1.4705372336498712e-11,-0.19634242355823517,-0.43267425894737244,-0.16820883750915527,0.3528081476688385,0.04924390837550163,-0.9551476240158081,-0.6702264547348022,0.0,0.0,0.350195050239563,-13.588549613952637,0.3104396462440491,-0.46460625529289246,-0.34383222460746765,0.8230655193328857,0.0049535781145095825,0.015441226772964,-0.053794171661138535,-0.044459812343120575,-0.02606409788131714,-0.0060541629791259766,-0.41206175088882446,0.032745856791734695,-0.5002398490905762,-0.29078197479248047,-1.5254162549972534,-25.928468704223633,0.9238802194595337,-0.38268184661865234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,0.9982605576515198,0.5,0.0,0.0,-2.072169542312622,-4.9343605496687815e-05,-0.07245643436908722,0.0,-0.37561148405075073,0.0,-4.006724466099065e-11,-3.351131871998092e-11,19.68174934387207,-1.0912985801696777,-19.163232803344727,-0.7849693298339844,-79.99999237060547,0.0,0.0,4.0,4.0,0.0,8.0,-0.005281394347548485,0.0,35.0487060546875,0.15000000596046448,-1.388401060786748e-09,-1.3676160204312282e-09,1.1404276828441695e-11,3.8525745094109e-12,-1.4609908768892232e-11,221.10914611816406,-1.4679622101221312e-11,0.0033724308013916016,-0.11493335664272308,0.15781666338443756,0.3265291154384613,0.03887372091412544,-0.9856037497520447,-0.6702264547348022,0.0,0.0,0.34329864382743835,-13.596046447753906,0.31252408027648926,-0.4653150141239166,-0.35225459933280945,0.7504409551620483,0.003033984452486038,0.022330302745103836,-0.0737711638212204,0.009533911943435669,-0.03742709755897522,0.030810058116912842,-0.38820138573646545,-0.008577108383178711,-0.5385320782661438,-0.3200395405292511,0.3573838770389557,-24.00535011291504,0.8526440262794495,-0.5224922895431519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,0.9316902756690979,0.5,0.0,0.0,-1.6145527362823486,-0.0007323349709622562,-0.03036881610751152,0.0,-0.37543171644210815,0.0,-4.008302370572814e-11,-3.351131871998092e-11,19.052024841308594,-1.1783007383346558,-19.163232803344727,-0.7849693298339844,-79.99999237060547,0.0,0.0,4.0,4.0,0.0,8.0,-0.0013484482187777758,0.0,34.81589126586914,0.15000000596046448,-1.387660986118533e-09,-1.3676333399104124e-09,1.1746006077506532e-11,3.851731000120706e-12,-1.5350056295493353e-11,219.8671112060547,-1.4662266192844164e-11,0.17855952680110931,-0.5348520278930664,0.12215308845043182,0.30623602867126465,-0.03394277021288872,-0.9903362393379211,-0.6702264547348022,0.0,0.0,0.3542996942996979,-13.603752136230469,0.308849036693573,-0.4930116832256317,-0.3488272428512573,0.7914848923683167,0.0012069083750247955,0.024419009685516357,-0.05597889423370361,-0.10159876197576523,-0.09338050335645676,0.048523254692554474,0.2405746430158615,0.014433634467422962,-0.5536070466041565,-0.2966747283935547,0.8852540254592896,-22.344789505004883,0.7604045271873474,-0.6494497060775757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,0.9341945648193359,0.5,0.0,0.0,-3.2131552696228027,-2.367194065300282e-05,-0.15008220076560974,0.0,-0.37538594007492065,0.0,-4.6709320439264346e-11,-3.351131871998092e-11,17.95204734802246,-1.0535436868667603,-19.163232803344727,-0.7849693298339844,-79.99999237060547,0.0,0.0,4.0,4.0,0.0,8.0,-0.0020885406993329525,0.0,34.40552520751953,0.15000000596046448,-1.383439918178908e-09,-1.3676501042780842e-09,9.6927717588291e-12,3.85074611086722e-12,-1.9571113826777342e-11,217.4915313720703,-1.464557641828179e-11,0.0849398821592331,-0.7246811389923096,0.15145383775234222,0.28946802020072937,-0.04186037927865982,-0.9684407711029053,-0.6702264547348022,0.0,0.0,0.33959507942199707,-13.594637870788574,0.2970018684864044,-0.5022953748703003,-0.35444745421409607,0.7091096639633179,0.0052276793867349625,0.019174158573150635,-0.0006821185234002769,-0.06664826720952988,-0.10078638046979904,0.03458540514111519,-0.36589857935905457,-0.017492039129137993,-0.5547328591346741,-0.296237975358963,-2.975545883178711,-22.66485595703125,0.6494506597518921,-0.7604037523269653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,0.9140952229499817,0.5,0.0,0.0,-3.202660322189331,-8.924937901610974e-06,-0.02261320687830448,0.0,-0.37519052624702454,0.0,-4.7332433111835215e-11,-3.351131871998092e-11,17.629011154174805,-0.9474363327026367,-19.163232803344727,-0.7849693298339844,-79.99999237060547,0.0,0.0,4.0,4.0,0.0,8.0,-0.002122077625244856,0.0,33.62113952636719,0.15000000596046448,-1.378772318538779e-09,-1.3676648702443117e-09,8.017294293727328e-12,3.849966786345638e-12,-2.423877591695156e-11,212.72206115722656,-1.4630604019960636e-11,0.12904389202594757,-0.5036662817001343,-0.024111121892929077,0.26759618520736694,-0.004922937601804733,-0.9277803301811218,-0.6702264547348022,0.0,0.0,0.3561764061450958,-13.614598274230957,0.28081509470939636,-0.5267444252967834,-0.3348537087440491,0.6237491965293884,0.0010914988815784454,0.009910643100738525,-0.07075387239456177,-0.053761761635541916,-0.05351283773779869,0.02931254543364048,-0.3721045255661011,-0.019197171553969383,-0.5506342053413391,-0.2993597388267517,-2.692089080810547,-21.188053131103516,0.5225063562393188,-0.852635383605957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,0.7849001288414001,0.5,0.0,0.0,-3.214688539505005,-6.993480201344937e-05,-0.06576265394687653,0.0,-0.37402814626693726,0.0,-5.2345086598570845e-11,-3.351131871998092e-11,15.278090476989746,-0.8388282656669617,-19.163232803344727,-0.7849693298339844,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.0011972093489021063,0.0,31.905502319335938,0.15000000596046448,-1.374439118073667e-09,-1.3676748622515333e-09,6.807221453186685e-12,3.8489328911539555e-12,-2.8571985055680926e-11,201.9864501953125,-1.4620778546192703e-11,0.027541130781173706,-0.8490086197853088,0.11901648342609406,0.3067246675491333,-0.02955557405948639,-0.945728600025177,-0.6702264547348022,0.0,0.0,0.33921533823013306,-13.615248680114746,0.26134514808654785,-0.5133539438247681,-0.3175879418849945,0.5506358742713928,0.000329616479575634,0.004174035973846912,-0.10354651510715485,-0.09477191418409348,0.06830509006977081,0.05797548219561577,-0.41605931520462036,0.004318905062973499,-0.47624605894088745,-0.30513283610343933,-1.5892448425292969,-18.874088287353516,0.3826829791069031,-0.9238797426223755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,0.818857729434967,0.5,0.0,0.0,-3.255335569381714,-0.0002444126585032791,-0.059342220425605774,0.0,-0.37260693311691284,0.0,-5.721623175247714e-11,-3.351131871998092e-11,14.264388084411621,-0.7304480075836182,-19.163232803344727,-0.7849693298339844,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.002423816127702594,0.0,27.338939666748047,0.15000000596046448,-1.3710858004500892e-09,-1.3676858534594771e-09,5.959677629868709e-12,3.848297982361748e-12,-3.192519859585019e-11,173.18927001953125,-1.4609813359101054e-11,-0.09662250429391861,-0.6529578566551208,0.19516350328922272,0.20796085894107819,0.02106892690062523,-0.9668136835098267,-0.6702264547348022,0.0,0.0,0.33905813097953796,-13.62856388092041,0.23958447575569153,-0.49855226278305054,-0.3128982186317444,0.46224430203437805,-0.009504430927336216,-0.05637488514184952,-0.05865813419222832,-0.1291251927614212,0.06821247190237045,0.049129653722047806,-0.3936495780944824,0.045231785625219345,-0.41897884011268616,-0.33148324489593506,-1.5059810876846313,-16.4403018951416,0.23345038294792175,-0.9723687171936035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,0.8942975401878357,0.5,0.0,0.0,-3.2703068256378174,-0.0003423395683057606,-0.09091135859489441,0.0,-0.3722486197948456,0.0,-5.360734078863061e-11,-3.351131871998092e-11,15.97246265411377,-0.6292212009429932,-19.163232803344727,-0.7849693298339844,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.005336236208677292,0.0,13.147614479064941,0.15000000596046448,-1.3690110156616697e-09,-1.3677033949832662e-09,5.322691506298716e-12,3.847418911240297e-12,-3.400001460929225e-11,83.37619018554688,-1.459207581155919e-11,-0.00023071467876434326,-0.710800051689148,0.08801807463169098,0.24566654860973358,0.04598439112305641,-0.9406201839447021,-0.6702264547348022,0.0,0.0,0.3379786014556885,-13.646108627319336,0.22474224865436554,-0.475521057844162,-0.29689306020736694,0.387287974357605,0.009660441428422928,0.04561730846762657,-0.05923832207918167,-0.03609994798898697,0.17857716977596283,0.0648825392127037,-0.40463581681251526,0.031152857467532158,-0.3689127266407013,-0.3473831117153168,-3.1120762825012207,-13.889060020446777,0.07845466583967209,-0.9969176650047302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,0.944795548915863,0.5,0.0,0.0,-3.2290499210357666,-0.0016717143589630723,-0.25796911120414734,0.0,-0.3749218285083771,0.0,-4.8304530514409194e-11,-3.351131871998092e-11,17.74534797668457,-0.5562920570373535,-19.163232803344727,-0.7242202758789062,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.142916738986969,0.0,13.146739959716797,0.15000000596046448,-1.3684440247629936e-09,-1.3676958454666988e-09,5.038978349164447e-12,3.987337803684765e-12,-3.4567071427460405e-11,11.452540397644043,-4.346132134736003e-11,-0.13593295216560364,-0.2091459482908249,0.020395249128341675,0.1865781843662262,-0.026177948340773582,-0.9573445320129395,-0.6702264547348022,0.0,0.0,0.34849822521209717,-13.664886474609375,0.22666385769844055,-0.4538915157318115,-0.29979562759399414,0.32886451482772827,0.0048781493678689,0.018983090296387672,-0.06813269853591919,-0.0010854632128030062,0.09032352268695831,0.004838246386498213,-0.25150632858276367,0.047603245824575424,-0.3601554334163666,-0.32501348853111267,-5.739072799682617,-9.542196273803711,-0.07845788449048996,-0.9969174265861511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,0.9788850545883179,0.5,0.0,0.0,-3.2041213512420654,-0.0001072517188731581,-0.13306668400764465,0.0,-0.374986469745636,0.0,-4.3582026876265445e-11,-3.351131871998092e-11,18.980690002441406,-0.4951627850532532,-19.163232803344727,-0.7242202758789062,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.25713998079299927,0.0,27.338647842407227,0.15000000596046448,-1.3685762523252265e-09,-1.3672901699735007e-09,5.048540144964031e-12,4.411040109564279e-12,-3.443479529297022e-11,24.249610900878906,-4.3866920512725116e-11,-0.01343187689781189,-0.13235603272914886,-0.01168563961982727,0.18594928085803986,0.0011429563164710999,-0.9932749271392822,-0.6702264547348022,0.0,0.0,0.3456226885318756,-13.663667678833008,0.20583783090114594,-0.4205785393714905,-0.2948814630508423,0.2623114287853241,0.005357658490538597,0.001314014196395874,-0.03257844224572182,-0.039601318538188934,0.15813814103603363,-0.1048906072974205,-0.27351275086402893,0.013650310225784779,-0.3434072732925415,-0.3408668041229248,-6.711950778961182,-6.026567459106445,-0.23343868553638458,-0.972371518611908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,0.9844472408294678,0.5,0.0,0.0,-3.2001521587371826,-4.686593092628755e-05,-0.01310668047517538,0.0,-0.37500202655792236,0.0,-4.0397886424958784e-11,-3.351131871998092e-11,19.450298309326172,-0.43547534942626953,-19.163232803344727,-0.7242202758789062,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.3035443127155304,0.0,31.90540313720703,0.15000000596046448,-1.3687346811508405e-09,-1.366631585675293e-09,5.0544069797597846e-12,4.8431141909388575e-12,-3.4276390753484876e-11,28.919740676879883,-4.452552562761447e-11,-0.04450008273124695,0.0691802054643631,-0.0761624351143837,0.18814100325107574,-0.03275615721940994,-0.9960340857505798,-0.6702264547348022,0.0,0.0,0.330849289894104,-13.67424201965332,0.21265655755996704,-0.3985254466533661,-0.3229491114616394,0.20471419394016266,0.0060363393276929855,-0.06143711879849434,-0.059071797877550125,0.022669626399874687,0.14910367131233215,-0.09742002934217453,-0.35399219393730164,0.002261573215946555,-0.31444621086120605,-0.3502636253833771,-6.891305923461914,-4.896269798278809,-0.38268595933914185,-0.9238784909248352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,0.9689821004867554,0.5,0.0,0.0,-3.201157569885254,-8.019922097446397e-05,-0.007111137732863426,0.0,-0.3750070333480835,0.0,-4.0817481339328054e-11,-3.351131871998092e-11,19.24827766418457,-0.3781895041465759,-19.163232803344727,-0.7242202758789062,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.31128397583961487,0.0,33.62109375,0.15000000596046448,-1.3689027689167688e-09,-1.3660299558182487e-09,5.053402574867194e-12,5.1890419044964275e-12,-3.4108160740231597e-11,31.184825897216797,-4.512729773198387e-11,0.04751819372177124,-0.193736732006073,0.19370092451572418,0.170381098985672,-0.03418337553739548,-1.0252430438995361,-0.6702264547348022,0.0,0.0,0.3375416696071625,-13.673089981079102,0.20783835649490356,-0.3627491295337677,-0.3230111002922058,0.12262941151857376,0.006909392774105072,0.01681383326649666,-0.06006739288568497,-0.06679856032133102,0.21259303390979767,-0.10129346698522568,-0.37262335419654846,-0.03991733491420746,-0.2820050120353699,-0.34402501583099365,-7.311857223510742,-4.166092395782471,-0.5224960446357727,-0.8526417016983032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,0.959962785243988,0.5,0.0,0.0,-3.2041449546813965,-0.00010269106132909656,-0.01102190837264061,0.0,-0.5026875734329224,0.0,-4.287937366287409e-11,-3.351131871998092e-11,18.87729263305664,-0.32469484210014343,-19.163232803344727,-0.7242202758789062,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.26242536306381226,0.0,34.40550231933594,0.15000000596046448,-1.3690717448611167e-09,-1.36568556463601e-09,5.045610630693975e-12,5.397558268394054e-12,-3.393917091809584e-11,32.65998458862305,-4.5471668097540885e-11,0.17129836976528168,-0.1311386674642563,0.07623542845249176,0.2228112667798996,0.03971141204237938,-0.9498984217643738,-0.6702264547348022,0.0,0.0,0.333304762840271,-13.681178092956543,0.20072782039642334,-0.3141099512577057,-0.32841956615448,0.042595088481903076,-0.002835976891219616,-0.0344516858458519,-0.04486894980072975,-0.01243641134351492,0.18620777130126953,-0.07835810631513596,-0.3312002718448639,-0.020977094769477844,-0.2537384629249573,-0.3371316194534302,-7.587968349456787,-3.1536166667938232,-0.6494415402412415,-0.7604115605354309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,0.8728718161582947,0.5,0.0,0.0,-3.2192490100860596,-0.11686968058347702,-0.008283636532723904,0.0,-0.710698664188385,0.0,-4.695026312173667e-11,-3.351131871998092e-11,17.342037200927734,-0.2980024814605713,-19.163232803344727,-0.7242202758789062,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-1.1473631858825684,0.0,34.81588363647461,0.15000000596046448,-1.3696137557417387e-09,-1.3660015341088183e-09,5.0144775484706194e-12,5.424989884400544e-12,-3.339719820139031e-11,35.57428741455078,-4.515562229689962e-11,0.1561674326658249,-0.4597843885421753,0.07869167625904083,0.18268433213233948,0.03350760415196419,-0.9552693367004395,-0.6702264547348022,0.0,0.0,0.33117151260375977,-13.700186729431152,0.20078182220458984,-0.29701676964759827,-0.3324674367904663,0.016278794035315514,0.00016850978136062622,-0.011997860856354237,-0.07308825850486755,-0.014522790908813477,0.09805997461080551,0.05421297624707222,0.08409631252288818,-0.04030961915850639,-0.2502383887767792,-0.28632932901382446,-8.2401762008667,-3.7863848209381104,-0.7604066133499146,-0.6494472622871399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,0.8655791282653809,0.5,0.0,0.0,-3.2002172470092773,-0.0002347801491850987,-0.019442232325673103,0.0,-0.7499040365219116,0.0,-5.2172273445894035e-11,-3.351131871998092e-11,16.04610252380371,-0.28247877955436707,-19.163232803344727,-0.7242202758789062,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.0055844285525381565,0.0,35.0486946105957,0.15000000596046448,-1.3696540568375326e-09,-1.3668024489987829e-09,5.036561445681542e-12,5.364343517999526e-12,-3.33570497612623e-11,35.988677978515625,-4.435482189868445e-11,-0.1299024373292923,-0.6481322646141052,0.1686965376138687,0.15334080159664154,-0.015575632452964783,-0.9846810102462769,-0.6702264547348022,0.0,0.0,0.3354657292366028,-13.718539237976074,0.18969717621803284,-0.29038742184638977,-0.32381632924079895,0.003115229308605194,0.004765876568853855,0.008166450075805187,-0.07463621348142624,-0.01456364430487156,0.0025712193455547094,0.10668939352035522,-0.026482706889510155,-0.012216714210808277,-0.2629643380641937,-0.28253495693206787,-7.93801736831665,-2.4252283573150635,-0.8526377081871033,-0.5225025415420532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,0.8614321947097778,0.5,0.0,0.0,-3.205461025238037,-2.6920821255771443e-05,-0.15914064645767212,0.0,-0.374066025018692,0.0,-5.263382438225328e-11,-3.351131871998092e-11,15.889963150024414,-0.30062970519065857,-19.163232803344727,-0.7242202758789062,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.004990511108189821,0.0,35.185001373291016,0.15000000596046448,-1.3696700440490872e-09,-1.3709816615303794e-09,5.0345881977276186e-12,5.013884273041835e-12,-3.334102785523818e-11,36.207374572753906,-4.0175630183769684e-11,-0.024537041783332825,-0.5603371858596802,-0.16647621989250183,0.19616536796092987,0.03188895806670189,-1.0099338293075562,-0.6702264547348022,0.0,0.0,0.32974177598953247,-13.713279724121094,0.16851204633712769,-0.26728591322898865,-0.30729198455810547,0.005620701238512993,0.09482991695404053,-0.016540786251425743,-0.04710853844881058,-0.022295106202363968,0.0290716290473938,0.07077353447675705,-0.024951085448265076,0.46880394220352173,-0.2757880687713623,-0.27668702602386475,-7.807317733764648,1.5618488788604736,-0.9238755702972412,-0.38269296288490295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,0.8251911997795105,0.5,0.0,0.0,-1.6017436981201172,-6.413768278434873e-05,-0.02885545790195465,0.0,-0.37512198090553284,0.0,-5.386440946053561e-11,-3.351131871998092e-11,15.231953620910645,-0.2877870798110962,-19.163232803344727,-0.7242202758789062,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.006686273030936718,0.0,35.2618408203125,0.15000000596046448,-1.3696958012232585e-09,-1.372755686901428e-09,5.032477039257355e-12,4.887221703719913e-12,-3.3315180475446127e-11,36.41322326660156,-3.840141399313879e-11,-0.12328735738992691,-0.4045615792274475,-0.06659039855003357,0.14953887462615967,-0.015567675232887268,-0.9942435026168823,-0.6702264547348022,0.0,0.0,0.3291604816913605,-13.722838401794434,0.1598193645477295,-0.2782483994960785,-0.28338393568992615,0.006434695795178413,0.10630030184984207,-0.04009174928069115,-0.05953916534781456,-0.07951785624027252,-0.0032534541096538305,0.15389850735664368,0.034529563039541245,0.02872147597372532,-0.24708744883537292,-0.2506199777126312,-8.706552505493164,0.12121725082397461,-0.9723697900772095,-0.23344604671001434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
