step,sim_time,env_id,prismz,prismx,RevoluteJoint,q1_left,q1_right,q2_left,q2_right,act_q1_left,act_q2_left,act_q1_right,act_q2_right,foot_l_x,foot_l_y,foot_l_z,foot_r_x,foot_r_y,foot_r_z,com_x,com_y,com_z
490,2.44999999999997,0,0.34732747077941895,0.1440277099609375,0.05238717049360275,0.3104553520679474,0.21238799393177032,-0.21532419323921204,0.06220487505197525,0.051330480724573135,-1.0838106870651245,2.2485992908477783,-3.558600664138794,-0.0893084704875946,-0.09685082733631134,0.05012759566307068,-0.12598007917404175,0.10071638226509094,0.055860117077827454,0.1291004717350006,2.231736795366146e-09,1.0679937601089478
491,2.45499999999997,0,0.3482830822467804,0.14870665967464447,0.052391961216926575,0.31330761313438416,0.21139635145664215,-0.21048186719417572,0.0619739331305027,0.051330480724573135,-1.0838106870651245,2.2485992908477783,-3.558600664138794,-0.08897440135478973,-0.09685079753398895,0.0500827431678772,-0.12042225897312164,0.10071635991334915,0.05463263392448425,0.13377812504768372,2.2319279757709864e-09,1.0670382976531982
492,2.4599999999999698,0,0.34863999485969543,0.15041883289813995,0.05238969251513481,0.31434255838394165,0.21105322241783142,-0.20868705213069916,0.06189369037747383,0.8789564967155457,-0.8816935420036316,8.458802223205566,-13.752340316772461,-0.08884850144386292,-0.09685079753398895,0.050064817070961,-0.11840091645717621,0.10071639716625214,0.054180681705474854,0.13549095392227173,2.2318324965908687e-09,1.0666813850402832
493,2.4649999999999697,0,0.3485175371170044,0.14982758462429047,0.052384525537490845,0.31398552656173706,0.2111620455980301,-0.20929397642612457,0.061923548579216,0.8789564967155457,-0.8816935420036316,8.458802223205566,-13.752340316772461,-0.08888985961675644,-0.09685082733631134,0.05006931722164154,-0.11908403038978577,0.10071636736392975,0.05433245003223419,0.13490119576454163,2.231609341762919e-09,1.0668038129806519
494,2.4699999999999696,0,0.34818515181541443,0.14822983741760254,0.05237988010048866,0.31300491094589233,0.21146681904792786,-0.21093159914016724,0.06200183928012848,0.8789564967155457,-0.8816935420036316,8.458802223205566,-13.752340316772461,-0.08900255709886551,-0.09685078263282776,0.05008429288864136,-0.12095092236995697,0.10071637481451035,0.05474849045276642,0.13330473005771637,2.2314177172688687e-09,1.0671361684799194
495,2.4749999999999694,0,0.34788185358047485,0.1467614322900772,0.052377525717020035,0.3120989501476288,0.21174727380275726,-0.21243345737457275,0.06207351014018059,0.8789564967155457,-0.8816935420036316,8.458802223205566,-13.752340316772461,-0.08910562098026276,-0.09685079753398895,0.05009821057319641,-0.12266932427883148,0.10071635991334915,0.05512894690036774,0.13183696568012238,2.231322238088751e-09,1.0674391984939575
496,2.4799999999999693,0,0.3477226197719574,0.14598748087882996,0.05237738788127899,0.3116179406642914,0.21189463138580322,-0.21322199702262878,0.06211119517683983,1.0138576030731201,-0.5600699186325073,4.901125431060791,-18.315561294555664,-0.08915888518095016,-0.09685080498456955,0.05010557174682617,-0.12357570230960846,0.10071635991334915,0.05532911419868469,0.13106311857700348,2.2313062508771964e-09,1.0675984621047974
497,2.4849999999999692,0,0.3477083742618561,0.14592096209526062,0.052378565073013306,0.3115725815296173,0.2119065225124359,-0.2132859230041504,0.06211436539888382,1.0138576030731201,-0.5600699186325073,4.901125431060791,-18.315561294555664,-0.0891638994216919,-0.09685079753398895,0.05010686814785004,-0.12365482747554779,0.10071635991334915,0.05534714460372925,0.13099616765975952,2.2313701997234148e-09,1.0676127672195435
498,2.489999999999969,0,0.3477790355682373,0.1462683081626892,0.052379924803972244,0.31178340315818787,0.21183942258358002,-0.21292796730995178,0.062097422778606415,1.0138576030731201,-0.5600699186325073,4.901125431060791,-18.315561294555664,-0.08913889527320862,-0.09685078263282776,0.050103649497032166,-0.12324857711791992,0.10071635246276855,0.055258214473724365,0.13134320080280304,2.2314177172688687e-09,1.0675421953201294
499,2.494999999999969,0,0.34786590933799744,0.14669360220432281,0.05238078907132149,0.3120447099208832,0.21175771951675415,-0.21249112486839294,0.06207668408751488,1.0138576030731201,-0.5600699186325073,4.901125431060791,-18.315561294555664,-0.08910933136940002,-0.09685081243515015,0.050100043416023254,-0.12275063246488571,0.10071636736392975,0.05514875054359436,0.13176828622817993,2.231449247602768e-09,1.0674554109573364
500,2.499999999999969,0,0.347925066947937,0.1469806730747223,0.05238103121519089,0.3122219741344452,0.21170280873775482,-0.2121979296207428,0.06206272542476654,1.0664031505584717,-0.44328826665878296,3.5537502765655518,-21.872655868530273,-0.08908900618553162,-0.09685079753398895,0.050096750259399414,-0.12241450697183609,0.10071635246276855,0.055074334144592285,0.13205525279045105,2.2314656789035325e-09,1.0673960447311401
501,2.504999999999969,0,0.347944051027298,0.14707058668136597,0.052380844950675964,0.3122785687446594,0.21168574690818787,-0.21210716664791107,0.06205835938453674,1.0664031505584717,-0.44328826665878296,3.5537502765655518,-21.872655868530273,-0.08908279985189438,-0.09685080498456955,0.05009591579437256,-0.1223093718290329,0.10071636736392975,0.0550505667924881,0.13214516639709473,2.2314656789035325e-09,1.0673772096633911
502,2.5099999999999687,0,0.3479325771331787,0.1470148116350174,0.05238049849867821,0.3122451603412628,0.211696594953537,-0.21216493844985962,0.06206110492348671,1.0664031505584717,-0.44328826665878296,3.5537502765655518,-21.872655868530273,-0.08908701688051224,-0.09685081988573074,0.05009642243385315,-0.12237448245286942,0.10071635991334915,0.0550653338432312,0.1320894956588745,2.231449247602768e-09,1.067388653755188
503,2.5149999999999686,0,0.3479090929031372,0.146903395652771,0.052380166947841644,0.31217682361602783,0.21171803772449493,-0.21227937936782837,0.06206653639674187,1.0664031505584717,-0.44328826665878296,3.5537502765655518,-21.872655868530273,-0.08909471333026886,-0.09685079008340836,0.05009777843952179,-0.1225045844912529,0.10071633011102676,0.055094167590141296,0.13197818398475647,2.2314339265250283e-09,1.0674117803573608
504,2.5199999999999685,0,0.34789037704467773,0.14680872857570648,0.05238007381558418,0.312118798494339,0.21173615753650665,-0.2123761773109436,0.06207113340497017,1.0255390405654907,-0.33392149209976196,2.953176736831665,-24.47838592529297,-0.08910191804170609,-0.09685079753398895,0.050098031759262085,-0.12261545658111572,0.10071638226509094,0.05511799454689026,0.13188351690769196,2.2314339265250283e-09,1.0674306154251099
505,2.5249999999999684,0,0.362886905670166,0.13958390057086945,0.030160674825310707,0.4567815065383911,0.12703685462474823,-0.3870598077774048,0.2917160093784332,1.0255390405654907,-0.33392149209976196,2.953176736831665,-24.47838592529297,-0.10833850502967834,-0.09685081243515015,0.052370697259902954,-0.1248764917254448,0.10071639716625214,0.05042208731174469,0.13098730146884918,1.2852534592155962e-09,1.0521728992462158
506,2.5299999999999683,0,0.3749336004257202,0.1439722329378128,0.024960564449429512,0.5176076292991638,0.09281656891107559,-0.4678279161453247,0.39386504888534546,1.0255390405654907,-0.33392149209976196,2.953176736831665,-24.47838592529297,-0.11030533909797668,-0.09685081243515015,0.05044223368167877,-0.12583056092262268,0.10071635246276855,0.048511818051338196,0.13685742020606995,1.0637138947444669e-09,1.0400855541229248
507,2.534999999999968,0,0.3815504312515259,0.15968014299869537,0.03346354514360428,0.538890540599823,0.0811384990811348,-0.49508094787597656,0.4318040609359741,1.0255390405654907,-0.33392149209976196,2.953176736831665,-24.47838592529297,-0.11019882559776306,-0.09685082733631134,0.05043518543243408,-0.12593522667884827,0.10071636736392975,0.04937876760959625,0.15014250576496124,1.425946916100429e-09,1.033539056777954
508,2.539999999999968,0,0.3882559835910797,0.18445323407649994,0.051657307893037796,0.5461804866790771,0.07735232263803482,-0.50550776720047,0.4458944797515869,1.2175077199935913,-0.25280335545539856,3.922401189804077,-26.447290420532227,-0.10956834256649017,-0.09685081243515015,0.05038239061832428,-0.12639150023460388,0.10071637481451035,0.05025807023048401,0.16973379254341125,2.2006680922004307e-09,1.0270545482635498
509,2.544999999999968,0,0.39261987805366516,0.19938240945339203,0.052423227578401566,0.5599972605705261,0.06491710990667343,-0.49952974915504456,0.4604779779911041,1.2175077199935913,-0.25280335545539856,3.922401189804077,-26.447290420532227,-0.1086498573422432,-0.09685081243515015,0.050311118364334106,-0.10818424075841904,0.10071638971567154,0.04601137340068817,0.18444493412971497,2.2332671267832893e-09,1.0227019786834717
510,2.549999999999968,0,0.393902987241745,0.20333410799503326,0.05241138115525246,0.5642284154891968,0.059729691594839096,-0.4983190894126892,0.46582525968551636,1.2175077199935913,-0.25280335545539856,3.922401189804077,-26.447290420532227,-0.1084015890955925,-0.09685082733631134,0.05028463900089264,-0.102180115878582,0.10071640461683273,0.04452069103717804,0.1884000301361084,2.2327564241919617e-09,1.0214186906814575
511,2.5549999999999677,0,0.3932114839553833,0.1998971551656723,0.0523923859000206,0.5627172589302063,0.058888375759124756,-0.5030314326286316,0.46803534030914307,1.2175077199935913,-0.25280335545539856,3.922401189804077,-26.447290420532227,-0.1086672767996788,-0.09685080498456955,0.050308987498283386,-0.10574392229318619,0.10071636736392975,0.045488446950912476,0.18496853113174438,2.231944185027146e-09,1.022109866142273
512,2.5599999999999676,0,0.39188435673713684,0.19392922520637512,0.052378032356500626,0.5592397451400757,0.059528373181819916,-0.5097920298576355,0.4690658152103424,0.9886305928230286,-0.18317939341068268,5.805245399475098,-29.352502822875977,-0.10910425335168839,-0.09685079753398895,0.05035051703453064,-0.11255036294460297,0.10071638226509094,0.04723230004310608,0.17900465428829193,2.2313388914341203e-09,1.0234366655349731
513,2.5649999999999675,0,0.3909790813922882,0.1875011920928955,0.05237399414181709,0.5577967762947083,0.05129408463835716,-0.521069347858429,0.4789784252643585,0.9886305928230286,-0.18317939341068268,5.805245399475098,-29.352502822875977,-0.1096268743276596,-0.09685081988573074,0.05039903521537781,-0.11624624580144882,0.10071637481451035,0.04817095398902893,0.17257778346538544,2.2311630321070197e-09,1.0243420600891113
514,2.5699999999999674,0,0.3902331292629242,0.18297268450260162,0.05237104371190071,0.5560199618339539,0.04850884526968002,-0.5276724100112915,0.48271703720092773,0.9886305928230286,-0.18317939341068268,5.805245399475098,-29.352502822875977,-0.10998567193746567,-0.09685081243515015,0.050427138805389404,-0.11998583376407623,0.10071638226509094,0.0490252822637558,0.1680501401424408,2.2310355785037927e-09,1.0250879526138306
515,2.5749999999999673,0,0.38994359970092773,0.1812169998884201,0.05237326771020889,0.5552873015403748,0.047574158757925034,-0.5301655530929565,0.4841102361679077,0.9886305928230286,-0.18317939341068268,5.805245399475098,-29.352502822875977,-0.1101233959197998,-0.09685082733631134,0.05043792724609375,-0.12153007835149765,0.10071639716625214,0.049385473132133484,0.16629381477832794,2.2311308356393056e-09,1.0253775119781494
516,2.579999999999967,0,0.3900526165962219,0.18163500726222992,0.05237764120101929,0.555658221244812,0.047045063227415085,-0.5299239754676819,0.4845835864543915,0.8250035643577576,-0.09942580759525299,6.415887832641602,-27.936542510986328,-0.11009607464075089,-0.09685084968805313,0.05043667554855347,-0.1208837702870369,0.10071640461683273,0.04924330115318298,0.16671054065227509,2.231322238088751e-09,1.0252684354782104
517,2.584999999999967,0,0.39048004150390625,0.18141959607601166,0.05238361284136772,0.557804524898529,0.03785715997219086,-0.5340787768363953,0.49368324875831604,0.8250035643577576,-0.09942580759525299,6.415887832641602,-27.936542510986328,-0.11017724126577377,-0.09685080498456955,0.050443798303604126,-0.11735802888870239,0.10071638971567154,0.04844316840171814,0.16649341583251953,2.231577145295205e-09,1.0248411893844604
518,2.589999999999967,0,0.3904573917388916,0.18040001392364502,0.05238117277622223,0.5580613613128662,0.03450390323996544,-0.5366813540458679,0.4970761239528656,0.8250035643577576,-0.09942580759525299,6.415887832641602,-27.936542510986328,-0.11027774214744568,-0.09685083478689194,0.050450414419174194,-0.11703094840049744,0.10071636736392975,0.04835402965545654,0.16547459363937378,2.2314656789035325e-09,1.024863839149475
519,2.594999999999967,0,0.39030027389526367,0.17928871512413025,0.05237944424152374,0.5576962828636169,0.0334896594285965,-0.5384215116500854,0.49837061762809753,0.8250035643577576,-0.09942580759525299,6.415887832641602,-27.936542510986328,-0.11036678403615952,-0.09685079753398895,0.05045659840106964,-0.11782986670732498,0.10071639716625214,0.04854100942611694,0.16436371207237244,2.231402174146524e-09,1.025020718574524
520,2.599999999999967,0,0.39017054438591003,0.1785086840391159,0.052378762513399124,0.5573395490646362,0.03320703282952309,-0.5394700765609741,0.4988659918308258,0.7341858744621277,-0.07611024379730225,6.449785232543945,-26.168447494506836,-0.11042707413434982,-0.09685081988573074,0.0504603385925293,-0.11857038736343384,0.10071637481451035,0.048710957169532776,0.1635838896036148,2.2313701997234148e-09,1.0251504182815552
521,2.6049999999999667,0,0.3902459740638733,0.17665915191173553,0.0523812361061573,0.5582929253578186,0.024556882679462433,-0.5450494289398193,0.5076215863227844,0.7341858744621277,-0.07611024379730225,6.449785232543945,-26.168447494506836,-0.11062166839838028,-0.09685084968805313,0.05047348141670227,-0.11695726215839386,0.10071640461683273,0.04837620258331299,0.16173362731933594,2.2314812220258773e-09,1.0250754356384277
522,2.6099999999999666,0,0.38999611139297485,0.17446239292621613,0.052377890795469284,0.5577715039253235,0.02150936983525753,-0.5488214492797852,0.5109095573425293,0.7341858744621277,-0.07611024379730225,6.449785232543945,-26.168447494506836,-0.11080649495124817,-0.09685085713863373,0.05048435926437378,-0.11800042539834976,0.10071639716625214,0.04858827590942383,0.15953782200813293,2.2313388914341203e-09,1.0253249406814575
523,2.6149999999999665,0,0.3897612392902374,0.17288760840892792,0.052376437932252884,0.5571079254150391,0.02060607075691223,-0.5510367155075073,0.5121645927429199,0.7341858744621277,-0.07611024379730225,6.449785232543945,-26.168447494506836,-0.11092837899923325,-0.09685083478689194,0.050490498542785645,-0.11933272331953049,0.10071638971567154,0.048879027366638184,0.15796345472335815,2.231274720543297e-09,1.0255600214004517
524,2.6199999999999664,0,0.38966104388237,0.17223316431045532,0.05237704887986183,0.5568161606788635,0.020310714840888977,-0.5519325137138367,0.5126336812973022,0.6794344782829285,-0.058024629950523376,6.052265644073486,-24.70448112487793,-0.11097853630781174,-0.09685081988573074,0.050493448972702026,-0.11993014067411423,0.10071641951799393,0.04901161789894104,0.1573089063167572,2.2312904857102467e-09,1.0256599187850952
525,2.6249999999999662,0,0.39097678661346436,0.1725870817899704,0.05237840861082077,0.562842607498169,0.02316594496369362,-0.5615037679672241,0.4990552067756653,0.6794344782829285,-0.058024629950523376,6.052265644073486,-24.70448112487793,-0.11111600697040558,-0.09685082733631134,0.050501301884651184,-0.11689590662717819,0.10071640461683273,0.04526698589324951,0.15766239166259766,2.2313539904672552e-09,1.0243443250656128
526,2.629999999999966,0,0.39168408513069153,0.17375768721103668,0.052381131798028946,0.5658090114593506,0.02400420606136322,-0.5640808939933777,0.4939694106578827,0.6794344782829285,-0.058024629950523376,6.052265644073486,-24.70448112487793,-0.11109855026006699,-0.09685081988573074,0.050501346588134766,-0.11453985422849655,0.10071638226509094,0.043601468205451965,0.15883226692676544,2.2314656789035325e-09,1.0236371755599976
527,2.634999999999966,0,0.3920523226261139,0.17479954659938812,0.05238218605518341,0.5672374963760376,0.0241974126547575,-0.5643028020858765,0.49207255244255066,0.6794344782829285,-0.058024629950523376,6.052265644073486,-24.70448112487793,-0.11104651540517807,-0.09685083478689194,0.050498247146606445,-0.11296356469392776,0.10071638226509094,0.04284606873989105,0.15987379848957062,2.2315131964489865e-09,1.0232689380645752
528,2.639999999999966,0,0.3922070264816284,0.17529653012752533,0.052381932735443115,0.5678216218948364,0.02424817532300949,-0.5642406940460205,0.49136975407600403,0.6351234912872314,-0.03183312714099884,5.570127964019775,-23.608909606933594,-0.11101896315813065,-0.09685081988573074,0.050497010350227356,-0.11225181818008423,0.10071639716625214,0.042542725801467896,0.16037078201770782,2.2315131964489865e-09,1.0231142044067383
529,2.644999999999966,0,0.3938186764717102,0.1767691969871521,0.05028456822037697,0.5846182703971863,0.05745171755552292,-0.5937735438346863,0.4227443337440491,0.6351234912872314,-0.03183312714099884,5.570127964019775,-23.608909606933594,-0.1069924458861351,-0.09685084223747253,0.05203075706958771,-0.10862239450216293,0.10071635991334915,0.03365789353847504,0.16244065761566162,2.1422250640057428e-09,1.0214719772338867
530,2.6499999999999657,0,0.39490416646003723,0.18591605126857758,0.05238792672753334,0.5888693928718567,0.07479991018772125,-0.6054564714431763,0.40386447310447693,0.6351234912872314,-0.03183312714099884,5.570127964019775,-23.608909606933594,-0.0986914411187172,-0.09685082733631134,0.052450016140937805,-0.10858738422393799,0.10071637481451035,0.0336766391992569,0.17098860442638397,2.2317685477446503e-09,1.0204170942306519
531,2.6549999999999656,0,0.39738255739212036,0.1932116448879242,0.05242479592561722,0.5912169218063354,0.08433910459280014,-0.6089261770248413,0.40266814827919006,0.6351234912872314,-0.03183312714099884,5.570127964019775,-23.608909606933594,-0.09172546863555908,-0.09685083478689194,0.05053667724132538,-0.10825322568416595,0.10071637481451035,0.03354087471961975,0.1782737374305725,2.233330409495693e-09,1.0179394483566284
532,2.6599999999999655,0,0.39766454696655273,0.1943809688091278,0.052385538816452026,0.5924010872840881,0.08675296604633331,-0.6098982095718384,0.4008139967918396,0.5943084359169006,0.013603433966636658,3.8554227352142334,-21.565431594848633,-0.09098238497972488,-0.09685083478689194,0.050535425543785095,-0.10821094363927841,0.10071638226509094,0.033504948019981384,0.1794542670249939,2.2316577474867927e-09,1.017656683921814
533,2.6649999999999654,0,0.38575413823127747,0.19760280847549438,0.0524214468896389,0.6146790385246277,0.1810920238494873,-0.6472561359405518,0.22041748464107513,0.5943084359169006,0.013603433966636658,3.8554227352142334,-21.565431594848633,-0.08852773159742355,-0.09685081988573074,0.0678015947341919,-0.11032608151435852,0.10071639716625214,0.034970179200172424,0.1826658695936203,2.2331874127701212e-09,1.0295677185058594
534,2.6699999999999653,0,0.38141125440597534,0.1945001631975174,0.05239127576351166,0.6232579350471497,0.2158796787261963,-0.6611184477806091,0.14536386728286743,0.5943084359169006,0.013603433966636658,3.8554227352142334,-21.565431594848633,-0.0920611247420311,-0.09685081988573074,0.07426552474498749,-0.11144622415304184,0.10071636736392975,0.035569846630096436,0.17957185208797455,2.231896889526297e-09,1.0339101552963257
535,2.674999999999965,0,0.37882065773010254,0.1897808015346527,0.0523797906935215,0.6263220906257629,0.22651278972625732,-0.6662281155586243,0.1140734851360321,0.5943084359169006,0.013603433966636658,3.8554227352142334,-21.565431594848633,-0.09686179459095001,-0.09685084223747253,0.0776212215423584,-0.11217918992042542,0.10071636736392975,0.035854652523994446,0.17485569417476654,2.2314177172688687e-09,1.0365005731582642
536,2.679999999999965,0,0.3773666322231293,0.18653258681297302,0.052376993000507355,0.627444326877594,0.22947163879871368,-0.6681089401245117,0.10093135386705399,0.4864394962787628,0.03650371730327606,1.179049015045166,-19.777467727661133,-0.10013658553361893,-0.09685082733631134,0.07935717701911926,-0.11254377663135529,0.10071635246276855,0.03599171340465546,0.1716083288192749,2.2312904857102467e-09,1.0379544496536255
537,2.684999999999965,0,0.3807339370250702,0.1821395754814148,0.052379779517650604,0.6472469568252563,0.1571943759918213,-0.6977155208587646,0.22993355989456177,0.4864394962787628,0.03650371730327606,1.179049015045166,-19.777467727661133,-0.10654496401548386,-0.09685083478689194,0.08108313381671906,-0.11071009933948517,0.10071639716625214,0.035184457898139954,0.16721446812152863,2.2314177172688687e-09,1.0345872640609741
538,2.689999999999965,0,0.3823769688606262,0.17887799441814423,0.052376918494701385,0.6548744440078735,0.1285480111837387,-0.708641767501831,0.2779700756072998,0.4864394962787628,0.03650371730327606,1.179049015045166,-19.777467727661133,-0.11075493693351746,-0.09685084223747253,0.08144384622573853,-0.11002348363399506,0.10071636736392975,0.0348859578371048,0.1639537364244461,2.2312904857102467e-09,1.0329440832138062
539,2.6949999999999648,0,0.3830457329750061,0.17754192650318146,0.05237855017185211,0.6575542092323303,0.11804953962564468,-0.71269291639328,0.2953158915042877,0.4864394962787628,0.03650371730327606,1.179049015045166,-19.777467727661133,-0.11233238130807877,-0.09685084968805313,0.0814855694770813,-0.10978415608406067,0.10071637481451035,0.03477922081947327,0.16261723637580872,2.2313539904672552e-09,1.0322753190994263
540,2.6999999999999647,0,0.3835534453392029,0.1776556670665741,0.05238134786486626,0.6584748029708862,0.11462383717298508,-0.7141996622085571,0.30229365825653076,0.3552968502044678,0.04728378355503082,2.2875781059265137,-21.53837776184082,-0.11225539445877075,-0.09685081988573074,0.08122366666793823,-0.10965900123119354,0.10071637481451035,0.03472401201725006,0.1627301424741745,2.2314812220258773e-09,1.0317678451538086
541,2.7049999999999645,0,0.37663301825523376,0.17313718795776367,0.024001695215702057,0.6663830280303955,0.27238014340400696,-0.7267342805862427,0.07536406815052032,0.3552968502044678,0.04728378355503082,2.2875781059265137,-21.53837776184082,-0.08211340755224228,-0.09685082733631134,0.08251859247684479,-0.11303599923849106,0.10071637481451035,0.036127492785453796,0.16629569232463837,1.0228493607655764e-09,1.0383789539337158
542,2.7099999999999644,0,0.377299964427948,0.18674536049365997,0.05244093015789986,0.6728855967521667,0.33278995752334595,-0.7309432029724121,-0.09241843968629837,0.3552968502044678,0.04728378355503082,2.2875781059265137,-21.53837776184082,-0.10665078461170197,-0.09685084223747253,0.09135198593139648,-0.11572391539812088,0.10071636736392975,0.03705105185508728,0.17180287837982178,2.2340163052803064e-09,1.0380221605300903
543,2.7149999999999643,0,0.37760886549949646,0.18330706655979156,0.052405934780836105,0.6734125018119812,0.3587525486946106,-0.7327322959899902,-0.1479051411151886,0.3552968502044678,0.04728378355503082,2.2875781059265137,-21.53837776184082,-0.10966628044843674,-0.09685082733631134,0.0911782830953598,-0.11669104546308517,0.10071635246276855,0.03735421597957611,0.16837449371814728,2.232533935497827e-09,1.037712812423706
544,2.7199999999999642,0,0.37606745958328247,0.17575354874134064,0.05238514766097069,0.6737561821937561,0.3644886016845703,-0.7333600521087646,-0.17505402863025665,0.10381686687469482,0.0042187124490737915,-1.7700563669204712,-18.66683006286621,-0.11717687547206879,-0.09685084223747253,0.09280706942081451,-0.11747674643993378,0.10071635991334915,0.03753723204135895,0.16082695126533508,2.2316413161860282e-09,1.039253830909729
545,2.724999999999964,0,0.36926770210266113,0.16380760073661804,0.049036771059036255,0.6591043472290039,0.23063257336616516,-0.7033069729804993,0.055203504860401154,0.10381686687469482,0.0042187124490737915,-1.7700563669204712,-18.66683006286621,-0.1270972341299057,-0.09685085713863373,0.09470821917057037,-0.11355242878198624,0.10071635246276855,0.03656001389026642,0.14983423054218292,2.0891262053623905e-09,1.046005129814148
546,2.729999999999964,0,0.3688659965991974,0.15257279574871063,0.0431833453476429,0.6530168652534485,0.17357176542282104,-0.6922093033790588,0.1557062864303589,0.10381686687469482,0.0042187124490737915,-1.7700563669204712,-18.66683006286621,-0.13134309649467468,-0.09685083478689194,0.0918392539024353,-0.11217659711837769,0.10071635246276855,0.03611879050731659,0.1402662992477417,1.8399144430247816e-09,1.0463299751281738
547,2.734999999999964,0,0.36900249123573303,0.1474951207637787,0.04101625457406044,0.6508814096450806,0.1521417200565338,-0.6880974769592285,0.19174526631832123,0.10381686687469482,0.0042187124490737915,-1.7700563669204712,-18.66683006286621,-0.13391263782978058,-0.09685083478689194,0.09053824841976166,-0.11173079162836075,0.10071635991334915,0.03595353662967682,0.1358059197664261,1.7476234903668342e-09,1.0461673736572266
548,2.739999999999964,0,0.36983034014701843,0.14925239980220795,0.043154362589120865,0.6501129269599915,0.14412540197372437,-0.6865785121917725,0.20465080440044403,-0.2650741934776306,-0.10031317174434662,0.11281368136405945,-18.288087844848633,-0.1348879039287567,-0.09685086458921432,0.09011714160442352,-0.11147941648960114,0.10071635246276855,0.035858139395713806,0.13695421814918518,1.8386707711925965e-09,1.0453650951385498
549,2.7449999999999637,0,0.3747416138648987,0.1559985727071762,0.052381664514541626,0.5986198782920837,0.1159096211194992,-0.5925213694572449,0.2566603720188141,-0.2650741934776306,-0.10031317174434662,0.11281368136405945,-18.288087844848633,-0.14146409928798676,-0.09685083478689194,0.07545417547225952,-0.11471705883741379,0.10071636736392975,0.03541658818721771,0.14107292890548706,2.2314978753712467e-09,1.0405797958374023
550,2.7499999999999636,0,0.37772348523139954,0.16057851910591125,0.05238911136984825,0.5783682465553284,0.10847533494234085,-0.55780428647995,0.28191810846328735,-0.2650741934776306,-0.10031317174434662,0.11281368136405945,-18.288087844848633,-0.13647456467151642,-0.09685080498456955,0.06796006858348846,-0.11408843100070953,0.10071635246276855,0.035148292779922485,0.1456507444381714,2.231816287334709e-09,1.03759765625
551,2.7549999999999635,0,0.37924709916114807,0.16320832073688507,0.052389875054359436,0.571208655834198,0.1063196063041687,-0.5449582934379578,0.2923407256603241,-0.2650741934776306,-0.10031317174434662,0.11281368136405945,-18.288087844848633,-0.13391713798046112,-0.09685083478689194,0.0649135410785675,-0.11378568410873413,0.10071635991334915,0.0350152850151062,0.1482803374528885,2.2318484838024233e-09,1.0360743999481201
552,2.7599999999999634,0,0.37950536608695984,0.1634048968553543,0.05238775908946991,0.5687185525894165,0.10504394769668579,-0.540197491645813,0.2953069806098938,-0.4900265634059906,-0.2267780750989914,0.7074658870697021,-12.171932220458984,-0.1338644027709961,-0.09685083478689194,0.06414194405078888,-0.11372492462396622,0.10071638226509094,0.034990280866622925,0.14847755432128906,2.2317523384884908e-09,1.0358158349990845
553,2.7649999999999633,0,0.3717837333679199,0.16654059290885925,0.05241117253899574,0.47268328070640564,0.2220621556043625,-0.3693496584892273,0.07999036461114883,-0.4900265634059906,-0.2267780750989914,0.7074658870697021,-12.171932220458984,-0.12976962327957153,-0.09685081988573074,0.05449537932872772,-0.11836544424295425,0.10071635991334915,0.036385178565979004,0.15160652995109558,2.2327564241919617e-09,1.043537974357605
554,2.769999999999963,0,0.37028512358665466,0.1639619767665863,0.05239768326282501,0.4344513714313507,0.2702259123325348,-0.2991434931755066,-0.0165389534085989,-0.4900265634059906,-0.2267780750989914,0.7074658870697021,-12.171932220458984,-0.1322253793478012,-0.09685079753398895,0.050798505544662476,-0.12005127966403961,0.10071637481451035,0.036923617124557495,0.14903175830841064,2.2321833270666502e-09,1.0450363159179688
555,2.774999999999963,0,0.36878329515457153,0.15815339982509613,0.05238506942987442,0.4211626648902893,0.2849678099155426,-0.2731148302555084,-0.056977543979883194,-0.4900265634059906,-0.2267780750989914,0.7074658870697021,-12.171932220458984,-0.13857892155647278,-0.09685079753398895,0.050853922963142395,-0.12098157405853271,0.10071634501218796,0.03718416392803192,0.14322680234909058,2.2316413161860282e-09,1.04653799533844
556,2.779999999999963,0,0.3673197627067566,0.15255339443683624,0.052377089858055115,0.41660603880882263,0.28821760416030884,-0.2634553015232086,-0.07546720653772354,-0.59062659740448,-0.2835330367088318,-1.4440802335739136,-1.5017776489257812,-0.1446581780910492,-0.09685082733631134,0.05191457271575928,-0.12153490632772446,0.10071637481451035,0.03732728958129883,0.13762903213500977,2.2313062508771964e-09,1.0480014085769653
557,2.784999999999963,0,0.364787220954895,0.14696873724460602,0.051563508808612823,0.3647887408733368,0.28396883606910706,-0.168565034866333,-0.08436478674411774,-0.59062659740448,-0.2835330367088318,-1.4440802335739136,-1.5017776489257812,-0.14813578128814697,-0.09685081243515015,0.049329593777656555,-0.11899485439062119,0.10071633011102676,0.03763078153133392,0.13227605819702148,2.1966672925088915e-09,1.0505218505859375
558,2.7899999999999627,0,0.3636114299297333,0.1469745635986328,0.05105971544981003,0.3456033766269684,0.2808076739311218,-0.13215409219264984,-0.08840982615947723,-0.59062659740448,-0.2835330367088318,-1.4440802335739136,-1.5017776489257812,-0.14745336771011353,-0.09685079753398895,0.049141913652420044,-0.11413079500198364,0.10071636736392975,0.037498071789741516,0.13242530822753906,2.175225555234306e-09,1.0516903400421143
